WT at 42C_1,ALE1 at 42C,WT at 42C_2,ALE2 at 42C,WT at 42C_3,ALE3 at 42C,WT at 42C_4,ALE4 at 42C,WT at 42C_5,ALE5 at 42C,WT at 42C_6,ALE6 at 42C,WT at 42C_7,ALE7 at 42C,WT at 42C_8,ALE8 at 42C,WT at 42C_9,ALE9 at 42C,WT at 42C_10,ALE10 at 42C
172.967,16.1835,178.669,9.00053,192.997,12.3867,175.976,6.85694,191.814,8.96217,179.394,46.5456,175.322,11.3665,175.6,17.9136,188.378,6.69885,180.819,7.88874
19.9634,57.0331,20.6215,5.23067,22.2752,10.9361,20.3107,9.06769,22.1386,7.05908,20.7052,29.2522,20.2353,36.5216,20.2673,27.9149,21.7421,3.80136,20.8697,33.3177
44.784,36.4101,46.2604,26.0712,49.9703,21.6427,45.5633,25.3109,49.6638,20.7323,46.4483,46.3731,45.394,13.5393,45.4658,41.5013,48.7743,15.6863,46.8172,25.3666
19.5271,8.43057,20.1708,6.89657,21.7885,7.43999,19.8669,7.63289,21.6548,17.0444,20.2528,2.85464,19.7931,4.69359,19.8244,4.66108,21.267,2.66997,20.4136,8.15517
38.349,15.0743,39.6132,54.9715,42.7901,33.1532,39.0163,66.4824,42.5276,38.5182,39.7741,18.4008,38.8713,11.73,38.9328,58.708,41.766,52.2899,40.09,70.4362
69.4417,22.3185,71.731,43.3437,77.4835,30.1754,70.65,40.0094,77.0083,28.1342,72.0224,30.9533,70.3876,17.3415,70.4989,69.2658,75.6291,44.3295,72.5943,47.8187
686.203,147.092,708.825,668.851,765.67,605.451,698.143,369.609,760.974,465.192,711.704,110.164,695.55,97.4989,696.65,217.976,747.345,800.164,717.356,173.885
24.0588,16.9668,24.8519,15.7413,26.8449,4.62276,24.4774,8.82007,26.6803,22.7451,24.9528,9.8064,24.3865,22.837,24.425,14.2466,26.2024,39.2363,25.151,17.6794
0,24.4923,0,83.1634,0,9.12986,0,19.1613,0,109.964,0,1.26168,0,92.7416,0,1.85362,0,347.996,0,81.5787
154.746,188.022,159.847,175.142,172.666,164.809,157.439,145.931,171.607,144.153,160.497,200.827,156.854,138.252,157.102,176.23,168.534,185.198,161.771,190.303
80.2214,57.5715,82.866,66.5902,89.5115,96.9803,81.6173,41.3779,88.9625,75.9594,83.2026,95.8284,81.314,86.5532,81.4426,55.8827,87.3692,74.9865,83.8633,45.5732
87.9829,76.8601,90.8834,29.2343,98.1719,39.4526,89.5138,26.5612,97.5698,45.0543,91.2526,12.4207,89.1813,56.4605,89.3223,8.80873,95.8223,71.5475,91.9772,18.8215
39.6494,25.0569,40.9565,31.3152,44.2411,36.0653,40.3393,46.4434,43.9697,34.3417,41.1229,43.3426,40.1895,26.1761,40.253,35.1705,43.1823,37.2255,41.4495,41.174
25.7331,19.0547,26.5814,17.1626,28.7131,20.9492,26.1808,20.8803,28.537,22.7599,26.6894,22.6121,26.0836,25.0531,26.1248,17.6831,28.0259,17.6872,26.9013,21.286
20.2556,5.8893,20.9234,11.7173,22.6014,10.005,20.6081,13.6594,22.4628,13.8342,21.0084,8.3233,20.5315,16.7388,20.564,9.36257,22.0605,10.9008,21.1752,12.0798
19.9573,5.58439,20.6152,12.9261,22.2685,12.7604,20.3045,12.8448,22.1319,17.2868,20.6989,6.83115,20.2291,8.86751,20.2611,9.3995,21.7355,12.2378,20.8633,13.7658
5.95742,2.88753,6.15382,6.04539,6.64733,7.53748,6.06108,4.51996,6.60656,6.59716,6.17882,5.15791,6.03857,8.50345,6.04812,3.7179,6.48824,2.75239,6.22788,5.96731
23.3725,14.9203,24.143,9.97552,26.0792,29.3034,23.7792,12.0594,25.9192,26.8115,24.2411,19.9573,23.6909,32.3837,23.7283,20.6657,25.455,7.23166,24.4336,30.0631
0,36.6811,0,30.7815,0,62.6006,0,45.2721,0,43.8881,0,28.1476,0,16.095,0,47.2547,0,19.8742,0,37.8631
156.509,140.608,161.669,94.5176,174.634,122.319,159.233,61.7818,173.563,111.161,162.326,111.709,158.641,166.4,158.892,108.665,170.455,39.2465,163.615,102.48
0,34.3507,0,42.7217,0,89.672,0,7.01047,0,23.3328,0,87.5799,0,111.98,0,35.1002,0,36.589,0,20.2485
52.7865,36.0542,54.5267,44.3078,58.8995,51.5955,53.705,20.4122,58.5383,53.033,54.7482,43.6706,53.5055,92.5128,53.5901,28.2651,57.4899,21.9232,55.183,26.6516
9.8459,7.43827,10.1705,19.4193,10.9861,16.2499,10.0172,13.219,10.9187,38.8015,10.2118,6.64235,9.98001,22.1795,9.99579,4.76296,10.7232,19.9812,10.2929,10.6958
332.271,382.327,343.224,365.321,370.749,400.869,338.052,379.824,368.476,612.636,344.618,349.985,336.796,576.849,337.329,373.045,361.876,468.916,347.355,452.996
306.505,471.683,316.609,369.622,342,437.009,311.838,369.6,339.903,560.375,317.896,498.815,310.68,547.21,311.171,274.257,333.815,394.37,320.42,351.266
204.089,309.284,210.817,212.821,227.724,317.333,207.641,163.764,226.327,336.756,211.674,483.192,206.869,265.192,207.196,155.207,222.274,198.894,213.355,203.029
167.003,249.091,172.508,213.436,186.343,214.838,169.909,160.588,185.2,272.252,173.209,368.303,169.278,263.982,169.545,150.718,181.883,189.933,174.585,194.795
1717.91,1824.41,1774.54,1759.34,1916.85,1423.57,1747.8,1482.67,1905.09,1806.58,1781.75,1468.59,1741.3,1550.71,1744.06,1866.86,1870.97,1616.43,1795.9,1776.5
22.2186,103.543,22.9511,25.4468,24.7917,21.6885,22.6052,36.9675,24.6396,25.8407,23.0443,37.47,22.5212,144.77,22.5569,28.4689,24.1983,24.9977,23.2273,34.5924
4.50654,4.69083,4.6551,2.0156,5.02842,2.42382,4.58495,2.07879,4.99758,1.67155,4.67401,2.09797,4.56792,11.2553,4.57514,2.31764,4.90808,2.71125,4.71113,3.52699
46.7693,57.9862,48.3111,27.6547,52.1855,16.9397,47.5831,36.563,51.8654,38.023,48.5074,37.8091,47.4064,34.6354,47.4813,57.6388,50.9366,29.1577,48.8926,55.7006
86.404,115.441,89.2524,78.2941,96.4101,87.8247,87.9075,105.683,95.8188,64.1076,89.615,134.08,87.5809,127.662,87.7194,166.886,94.1027,76.1669,90.3266,154.592
56.153,52.3212,58.0041,25.2553,62.6559,24.8365,57.1301,24.2112,62.2716,31.3017,58.2398,32.5508,56.9178,72.9024,57.0078,20.3647,61.1563,34.2212,58.7023,37.5952
110.934,133.724,114.591,89.1159,123.781,80.8464,112.864,101.394,123.022,83.7736,115.057,147.873,112.445,159.65,112.623,127.749,120.819,77.3225,115.97,124.237
75.5518,15.9703,78.0425,84.479,84.3012,88.5932,76.8664,82.8554,83.7842,59.0739,78.3595,11.4337,76.5809,13.1264,76.702,29.148,82.2836,61.6747,78.9818,20.9334
511.45,516.63,528.311,594.319,570.679,702.138,520.35,572.722,567.179,547.645,530.457,1006.35,518.416,538.645,519.236,677.216,557.021,622.471,534.669,557.014
602.35,458.326,622.207,447.137,672.106,491.983,612.831,445.948,667.984,367.481,624.735,524.882,610.555,337.375,611.52,709.523,656.021,421.249,629.696,452.489
961.044,135.77,992.726,147.067,1072.34,8.09917,977.766,49.2931,1065.76,100.149,996.759,67.7586,974.134,16.9953,975.675,252.788,1046.67,160.123,1004.67,77.3014
996.2,3446.33,1029.04,489.524,1111.57,1987.87,1013.53,1531.28,1104.75,1519.67,1033.22,6148.28,1009.77,37291.5,1011.37,1553.87,1084.96,1827.01,1041.43,1282.26
0,6.3783,0,0.476059,0,2.55227,0,11.7887,0,3.574,0,1.62525,0,0,0,2.66469,0,0,0,4.93916
2.42284,0.386549,2.49696,1.21534,2.69721,0.000199257,2.46193,0,2.68067,0,2.50711,0.593025,2.45278,0,2.45666,0,2.63266,0.000345304,2.52702,0
857.731,925.905,886.007,939.347,957.062,854.821,872.656,1067.71,951.192,822.005,889.606,903.22,869.414,739.594,870.789,800.807,934.156,764.738,896.671,780.859
869.905,966.52,898.582,901.736,970.645,667.135,885.041,666.226,964.692,745.586,902.232,579.111,881.753,669.384,883.148,609.254,947.415,747.941,909.397,594.328
5.85149,8.61232,6.04439,6.07832,6.52913,6.77662,5.95331,4.37399,6.48908,9.20195,6.06894,6.01272,5.93119,12.0377,5.94057,6.38866,6.37286,4.97417,6.11714,10.2371
0,5.44086,0,0,0,2.61617,0,1.39985,0,1.21799,0,0.444326,0,4.25653,0,0.858671,0,0,0,3.62137
0,0,0,0,0,1.63181,0,1.1239,0,1.94333,0,1.31387,0,0,0,0,0,3.33326,0,0
5.34179,7.97013,5.51789,8.61599,5.9604,7.18483,5.43474,5.0289,5.92384,7.84649,5.5403,12.1359,5.41455,2.09263,5.42311,13.7543,5.81775,4.23228,5.5843,8.17515
17.3892,17.5985,17.9624,9.34188,19.4029,6.18798,17.6917,13.4063,19.2839,7.38617,18.0354,8.92018,17.626,12.3042,17.6539,13.8367,18.9386,11.089,18.1786,16.0212
3.91746,1.87958,4.0466,1.96809,4.37112,2.89057,3.98562,1.31707,4.34432,4.42557,4.06304,1.08301,3.97082,4.3937,3.9771,0.267185,4.26651,1.15227,4.09531,1.93861
4.42032,2.40789,4.56604,2.57021,4.93222,4.07815,4.49724,3.92218,4.90197,4.13137,4.58459,2.72792,4.48053,2.21913,4.48762,2.54241,4.81418,0.226078,4.621,4.98715
5.41541,5.72795,5.59393,2.22979,6.04255,4.14756,5.50964,4.9818,6.00549,5.77426,5.61666,2.27902,5.48917,4.98028,5.49785,3.24622,5.89793,4.33435,5.66126,4.56636
41.9158,45.0608,43.2976,47.7666,46.7699,35.3592,42.6451,56.9281,46.483,38.0369,43.4735,36.8237,42.4867,55.4843,42.5539,68.5939,45.6505,35.5582,43.8187,68.0684
224.444,89.1028,231.843,71.2043,250.436,244.688,228.35,92.8229,248.9,283.676,232.785,167.687,227.501,106.924,227.861,106.001,244.443,266.281,234.634,132.004
9.55272,15.9543,9.86764,8.49204,10.659,7.96614,9.71894,11.9185,10.5936,9.03242,9.90773,15.7571,9.68284,27.7096,9.69815,12.4927,10.4039,9.67888,9.98641,10.8478
585.939,323.773,605.255,459.998,653.794,431.842,596.134,302.682,649.784,545.206,607.713,187.692,593.919,395.199,594.859,284.143,638.147,623.439,612.539,250.696
21.629,373.967,22.342,43.5089,24.1337,35.5061,22.0053,142.206,23.9857,19.2253,22.4328,697.739,21.9236,210.133,21.9583,345.43,23.5562,16.9779,22.6109,368.929
176.864,128.723,182.695,154.725,197.346,210.879,179.942,201.376,196.136,148.083,183.437,148.406,179.273,108.388,179.557,195.528,192.623,209.523,184.894,142.596
3.88466,4.10292,4.01273,3.51624,4.33453,2.70083,3.95226,2.39683,4.30795,4.58409,4.02903,3.07266,3.93757,4.5792,3.9438,5.83462,4.23079,2.66825,4.06102,1.15469
0,1.19366,0,0,0,0.940854,0,0.62592,0,0.545223,0,0,0,3.16593,0,0,0,5.7894,0,0.541714
3.60483,1.16501,3.72367,1.11561,4.02229,0.922237,3.66756,0,3.99762,0.534036,3.73879,0,3.65393,1.23972,3.65971,0,3.92603,2.82965,3.76848,0
0.699041,0.821753,0.722086,1.16163,0.779994,1.51517,0.711204,0,0.77521,1.70874,0.725019,0.347752,0.708562,0.162186,0.709683,0.39473,0.761326,0.422748,0.730776,0
1.97541,0.378887,2.04053,0.198292,2.20417,1.54155,2.00978,0.442304,2.19065,1.74465,2.04882,0.46744,2.00231,0,2.00548,1.34595,2.15142,1.93523,2.06509,1.17177
5.7301,2.94657,5.919,3.26304,6.39368,6.95728,5.8298,6.2202,6.35447,3.44191,5.94304,5.73415,5.80815,4.45594,5.81733,1.80797,6.24066,4.09443,5.99024,6.23633
1.82822,0.660847,1.88849,4.34759,2.03993,3.69255,1.86003,6.67589,2.02742,3.56775,1.89616,3.53667,1.85312,5.96265,1.85605,3.16796,1.99111,1.98709,1.91121,3.25073
4.81102,5.45113,4.96962,6.12527,5.36816,4.65874,4.89473,6.55848,5.33524,7.35377,4.98981,6.7747,4.87655,2.62844,4.88426,9.58625,5.23969,5.77092,5.02943,6.24207
6.72977,14.1287,6.95163,9.37719,7.50912,12.5111,6.84687,29.8383,7.46307,15.1765,6.97987,12.3544,6.82144,11.4973,6.83222,29.201,7.32941,12.9699,7.03529,22.226
1.5174,1.12089,1.56743,4.59192,1.69313,4.65851,1.54381,6.69697,1.68275,6.14041,1.5738,1.31851,1.53807,6.39992,1.54051,3.11043,1.65261,2.26208,1.58629,4.2036
8.03851,11.9341,8.30351,7.04646,8.96942,12.8641,8.17838,21.1038,8.91441,16.9233,8.33724,14.6993,8.148,23.1458,8.16088,28.4223,8.75475,12.7757,8.40345,29.9321
2.44308,1.89834,2.52362,4.83859,2.72601,2.17037,2.48559,1.49061,2.70929,4.08531,2.53388,2.38204,2.47636,2.79467,2.48028,3.40005,2.66077,1.62293,2.554,1.81313
0,2.76546,0,0,0,5.46635,0,0,0,0,0,0,0,2.60172,0,3.13136,0,0,0,0
13.2926,15.358,13.7308,3.62972,14.832,2.86097,13.5239,5.63425,14.741,4.02549,13.7866,9.99242,13.4737,4.97143,13.495,7.80343,14.477,8.49701,13.8961,4.53318
0,0,0,0,0,1.13983,0,0.550314,0,0,0,0.130371,0,0.366817,0,0,0,0.63886,0,2.27217
218.694,515.882,225.904,173.959,244.02,180.614,222.499,148.14,242.524,177.761,226.821,628.885,221.673,353.655,222.023,215.17,238.18,190.601,228.623,211.508
162.452,502.353,167.808,128.792,181.265,114.477,165.279,182.843,180.153,102.026,168.489,439.414,164.665,349.273,164.925,350.227,176.927,135.122,169.827,316.842
102.237,84.4894,105.607,51.3593,114.076,71.7859,104.016,44.7321,113.377,59.1832,106.036,20.5714,103.629,68.136,103.793,53.6055,111.346,57.4859,106.878,29.2448
8.49331,7.95448,8.7733,6.1242,9.47689,9.73554,8.64109,13.077,9.41876,8.29467,8.80894,14.9145,8.60899,11.55,8.62261,9.05373,9.25008,7.37631,8.87889,10.0096
11.1723,4.67548,11.5406,7.74694,12.4661,6.44733,11.3667,6.73774,12.3897,12.7473,11.5875,0.751193,11.3245,11.8835,11.3424,6.56629,12.1678,12.5809,11.6795,6.88522
8.29198,16.3761,8.56534,6.48695,9.25224,11.317,8.43626,7.20163,9.1955,6.60067,8.60013,6.58117,8.40492,13.0845,8.41821,3.76442,9.03081,5.18604,8.66843,6.32092
0,3.67117,0,6.40744,0,0.960238,0,1.27889,0,1.67066,0,0.822106,0,2.58839,0,2.35116,0,4.14791,0,6.63661
7.32925,9.80807,7.57087,5.33913,8.17803,7.52395,7.45678,3.54021,8.12787,6.53649,7.60163,6.21977,7.42908,5.96195,7.44083,7.4801,7.9823,4.70648,7.66199,10.7139
7.80662,12.3785,8.06397,10.0791,8.71067,3.63547,7.94245,8.93563,8.65725,8.60028,8.09673,7.73139,7.91295,15.2055,7.92546,37.9231,8.5022,18.3384,8.16103,12.6605
85.7407,168.735,88.5673,60.1833,95.67,52.3682,87.2326,64.2397,95.0832,43.9769,88.927,66.8174,86.9085,50.8852,87.046,68.9402,93.3803,45.8782,89.6332,74.2987
240.926,426.247,248.868,156.19,268.827,148.204,245.118,169.472,267.178,153.316,249.879,294.732,244.207,231.265,244.594,192.727,262.393,149.809,251.864,181.194
104.686,237.088,108.137,56.0647,116.809,99.5275,106.508,45.7404,116.093,110.268,108.576,133.659,106.112,131.05,106.28,75.7578,114.014,101.098,109.439,72.6076
460.59,491.012,475.774,519.531,513.93,232.67,468.605,588.759,510.778,437.754,477.707,286.061,466.864,763.318,467.602,778.036,501.63,420.818,481.501,627.117
21.7875,7.05,22.5058,19.0693,24.3106,16.2841,22.1666,8.32217,24.1615,25.3069,22.5972,3.13148,22.0843,2.04667,22.1192,2.05193,23.7288,22.703,22.7766,2.9974
36.5815,3.14231,37.7875,19.6634,40.8179,9.68618,37.218,13.4788,40.5675,33.0411,37.941,3.31684,37.0798,5.70761,37.1384,11.6821,39.841,24.8992,38.2423,14.4908
78.1287,18.8152,80.7043,45.1415,87.1765,33.4359,79.4882,34.3844,86.6418,36.038,81.0322,17.6992,79.1929,17.9795,79.3181,26.3803,85.0901,40.6461,81.6756,35.2707
64.8869,36.1152,67.026,47.4135,72.4012,84.3847,66.016,50.8753,71.9572,68.3566,67.2983,60.2251,65.7707,53.9278,65.8748,59.3238,70.6685,79.7961,67.8327,53.0833
192.161,171.36,198.495,262.907,214.414,387.722,195.504,266.695,213.099,301.583,199.302,172.492,194.778,209.281,195.086,245.226,209.282,330.18,200.884,152.227
501.953,205.519,518.5,281.027,560.082,418.318,510.687,277.63,556.647,361.824,520.606,297.222,508.789,341.987,509.594,197.51,546.677,397.69,524.74,207.369
851.281,1554.15,879.345,1092.47,949.865,960.142,866.094,1204.27,944.039,1008.12,882.917,1842.38,862.876,1346.79,864.241,1224.86,927.132,1137.62,889.928,1192.86
1062.58,1244.72,1097.61,1032.41,1185.63,1149.78,1081.07,1062.16,1178.36,1032.26,1102.07,1665.2,1077.05,1282.91,1078.75,1088.94,1157.26,985.611,1110.82,1025.13
908.075,770.874,938.011,585.509,1013.24,505.276,923.876,488.907,1007.02,727.093,941.822,525.157,920.444,540.099,921.899,416.096,988.986,684.885,949.301,462.01
875.349,8735.82,904.206,920.544,976.72,719.545,890.581,1973.86,970.73,763.538,907.88,7071.05,887.272,7076.52,888.675,3042.09,953.345,749.796,915.089,3483.36
270.526,120.953,279.444,109.408,301.855,230.904,275.233,75.9084,300.003,208.038,280.579,143.106,274.211,151.059,274.644,113.985,294.63,264.293,282.808,90.6046
78.0561,28.2856,80.6293,45.7719,87.0955,84.3204,79.4143,30.4372,86.5613,84.6425,80.9568,50.3784,79.1193,66.894,79.2444,31.7601,85.011,101.637,81.5997,27.8781
4.62359,2.49453,4.77601,2.05715,5.15902,2.75008,4.70404,0.834686,5.12738,1.09767,4.79541,0.884657,4.68656,1.67022,4.69397,1.77762,5.03555,2.36987,4.83349,0.184389
118.86,166.495,122.779,84.3073,132.625,99.2276,120.928,81.8304,131.812,97.8098,123.277,129.581,120.479,132.522,120.67,118.582,129.451,86.9905,124.256,123.171
70.0068,116.942,72.3146,42.6757,78.114,40.1882,71.2249,45.9248,77.6349,37.2088,72.6084,81.5028,70.9603,86.2082,71.0725,70.5689,76.2445,39.18,73.185,66.4036
51.988,35.1446,53.7018,24.138,58.0085,40.4842,52.8926,36.6276,57.6527,120.49,53.92,14.3416,52.6961,132.012,52.7794,46.8618,56.6202,127.314,54.3481,52.9425
547.671,912.048,565.726,550.319,611.095,422.965,557.201,616.001,607.347,566,568.024,613.512,555.131,488.103,556.009,778.874,596.469,427.707,572.535,721.584
200.245,252.12,206.847,164.478,223.435,206.303,203.73,118.111,222.065,231.464,207.687,268.281,202.973,245.587,203.294,166.266,218.088,194.786,209.336,166.575
124.274,87.6066,128.37,61.3712,138.665,95.3034,126.436,33.1834,137.815,134.786,128.892,91.7434,125.966,120.959,126.165,41.2324,135.346,115.068,129.915,43.0293
60.5124,13.0986,62.5073,44.59,67.5201,20.6645,61.5653,17.987,67.106,117.555,62.7612,5.77135,61.3366,90.5365,61.4336,6.02031,65.9041,129.28,63.2596,13.0061
42.1999,50.6511,43.5911,97.5992,47.0869,35.136,42.9342,139.267,46.7981,101.471,43.7682,21.0502,42.7747,101.584,42.8423,103.18,45.96,81.4752,44.1157,95.0721
46.4267,47.9241,47.9572,55.6393,51.8032,22.9858,47.2345,69.3937,51.4855,67.7712,48.152,15.2044,47.0591,79.6575,47.1335,61.2112,50.5634,68.3456,48.5344,52.0064
41.7583,68.9731,43.1349,64.3204,46.5942,33.0853,42.4849,109.344,46.3084,93.247,43.3102,22.4491,42.3271,84.8568,42.394,82.882,45.4791,82.5623,43.6541,68.4149
47.3686,71.8039,48.9302,81.5952,52.8542,27.2598,48.1928,96.9983,52.53,97.9292,49.129,17.455,48.0138,118.391,48.0897,90.8096,51.5892,81.8081,49.5191,77.4048
50.9501,76.6156,52.6297,69.6857,56.8504,35.7241,51.8366,88.7905,56.5017,77.6533,52.8435,22.1941,51.644,76.9417,51.7257,93.3262,55.4898,67.0243,53.2631,80.8831
42.8872,98.7994,44.3011,83.1271,47.8538,47.7812,43.6335,104.702,47.5604,72.4792,44.481,37.4068,43.4714,80.7367,43.5401,75.8235,46.7086,50.9801,44.8343,74.4507
28.7485,57.6754,29.6963,69.2808,32.0778,18.4527,29.2488,70.8478,31.8811,83.1964,29.8169,16.2499,29.1401,101.437,29.1862,49.455,31.3101,50.9395,30.0537,43.1368
56.6869,125.1,58.5556,77.4924,63.2516,53.7192,57.6732,80.4189,62.8636,84.8542,58.7935,53.7799,57.459,85.5618,57.5499,74.3796,61.7378,56.4578,59.2604,67.7189
75.9881,138.187,78.4932,89.2276,84.788,55.8207,77.3103,93.5971,84.268,81.2561,78.812,62.9566,77.0231,83.4054,77.1449,97.5675,82.7588,63.7931,79.4379,81.2864
84.1493,162.501,86.9233,102.671,93.8943,81.8554,85.6135,89.3114,93.3184,96.2294,87.2764,85.6643,85.2954,121.091,85.4303,114.022,91.6471,65.8094,87.9695,89.6131
158.682,52.0444,163.913,100.336,177.059,157.704,161.443,87.1562,175.973,166.745,164.579,108.962,160.844,77.5247,161.098,73.025,172.821,127.106,165.886,73.7441
111.957,43.2312,115.647,82.4805,124.922,87.2689,113.905,107.492,124.156,105.706,116.117,82.5092,113.482,37.032,113.661,93.4144,121.932,71.4002,117.039,79.618
26.3799,9.88084,27.2496,14.79,29.4349,10.0609,26.8389,7.09318,29.2543,13.4168,27.3603,2.36483,26.7392,1.99104,26.7815,8.98861,28.7304,15.5234,27.5775,7.99258
5638.72,3199.13,5824.61,8210.22,6291.72,4656.35,5736.83,4792.77,6253.13,10126.8,5848.27,1482.8,5715.52,2422.69,5724.56,4243,6141.14,9799.02,5894.71,3935.45
4592.53,1732.2,4743.93,4434.33,5124.38,5563.01,4672.45,2833.9,5092.95,6234.38,4763.2,3605.31,4655.09,1324.42,4662.45,2594.98,5001.74,5931.55,4801.03,2685.72
10.7992,9.12611,11.1552,6.93486,12.0498,10.383,10.9871,15.7505,11.9759,14.4156,11.2005,16.4832,10.9463,16.1923,10.9636,19.6648,11.7614,12.0944,11.2895,21.5151
209.841,293.69,216.759,220.512,234.142,231.359,213.492,199.137,232.706,218.398,217.639,285.813,212.699,195.789,213.036,282.177,228.538,244.546,219.368,221.166
523.237,345.206,540.487,496.793,583.832,573.556,532.342,376.454,580.251,537.195,542.682,379.1,530.364,201.136,531.203,355.736,569.859,548.573,546.992,351.349
338.271,221.194,349.423,428.853,377.445,438.579,344.157,269.316,375.13,454.444,350.842,189.731,342.879,145.91,343.421,221.754,368.412,450.431,353.628,226.707
29.0228,18.7469,29.9796,141.752,32.3838,137.67,29.5278,138.87,32.1852,94.6195,30.1013,17.3725,29.4181,9.74865,29.4646,23.2,31.6088,150.332,30.3404,45.5203
240.779,25.6793,248.716,38.826,268.662,127.834,244.968,18.0117,267.015,100.095,249.727,99.7416,244.058,26.248,244.444,53.4224,262.232,116.718,251.71,21.0679
321.872,220.634,332.483,253.065,359.147,244.03,327.473,192.49,356.945,232.913,333.834,270.592,326.256,288.89,326.772,209.326,350.552,285.159,336.485,188.288
7.69523,13.0042,7.94892,7.96691,8.58639,3.84662,7.82913,8.86666,8.53373,4.36798,7.98121,10.4082,7.80005,11.109,7.81238,12.153,8.38089,6.59595,8.04459,12.2
6.21887,4.42195,6.42388,6.28458,6.93905,10.9419,6.32708,14.3282,6.89649,6.44027,6.44998,4.70011,6.30357,8.23534,6.31354,2.99915,6.77298,8.4522,6.5012,11.8181
7.95071,7.3146,8.21282,3.59674,8.87145,5.73173,8.08906,7.58003,8.81704,6.86283,8.24618,3.67486,8.05901,5.67439,8.07175,4.31762,8.65913,3.98723,8.31166,6.62337
450.094,526.962,464.932,307.322,502.218,307.562,457.926,583.477,499.138,429.527,466.821,484.371,456.225,835.319,456.946,579.755,490.198,386.46,470.528,707.024
903.662,743.334,933.453,1007.26,1008.31,1434.22,919.386,1020.44,1002.13,1380.6,937.245,941.932,915.971,1346.24,917.419,1084.65,984.18,1407.13,944.687,1085.67
458.384,266.095,473.496,311.137,511.468,439.619,466.36,297.692,508.331,471.737,475.419,423.441,464.628,438.311,465.363,257.971,499.227,529.383,479.194,323.536
124.625,75.2937,128.734,109.451,139.058,257.961,126.794,162.548,138.205,227.571,129.257,207.519,126.323,152.666,126.523,79.6553,135.73,240.426,130.283,85.0123
96.3009,38.9439,99.4756,75.7859,107.453,121.277,97.9766,94.1886,106.794,95.7865,99.8797,98.7791,97.6126,89.5658,97.767,46.9215,104.882,119.264,100.673,58.6073
58.7753,33.8187,60.7129,23.4812,65.5818,26.4692,59.798,32.3159,65.1796,24.8419,60.9595,57.176,59.5758,28.6554,59.67,77.5528,64.0122,23.417,61.4436,42.9084
351.248,32.8642,362.827,304.763,391.924,486.185,357.36,54.3825,389.521,508.58,364.301,10.7457,356.032,22.7563,356.595,23.5867,382.544,652.815,367.194,24.1019
124.806,178.952,128.92,116.063,139.259,136.238,126.977,188.59,138.405,103.575,129.444,264.907,126.506,145.263,126.706,328.823,135.926,111.845,130.472,311.708
12.6446,14.9954,13.0615,7.12019,14.109,7.67905,12.8646,11.8903,14.0224,7.9614,13.1145,15.6696,12.8169,12.6032,12.8371,15.4499,13.7713,7.35853,13.2187,15.2316
