Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	41.19	2.70	0.30
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	41.29	2.79	0.31
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	41.21	2.84	0.31
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.95	2.86	0.31
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	41.29	2.71	0.30
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	41.12	2.73	0.30
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.63	2.78	0.31
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.61	2.79	0.31
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	40.69	2.83	0.31
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.15	2.87	0.32
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	40.76	2.72	0.31
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	40.51	2.72	0.30
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.10	2.74	0.30
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.32	2.81	0.32
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.30	2.70	0.31
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	40.48	2.76	0.30
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	39.99	2.77	0.31
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	40.60	2.62	0.30
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	40.31	2.64	0.30
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	40.82	2.68	0.31
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.89	2.73	0.30
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.06	2.71	0.31
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	40.53	2.79	0.30
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	40.00	2.80	0.31
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	40.11	2.87	0.32
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	40.26	2.64	0.30
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	40.68	2.71	0.31
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	40.26	2.73	0.31
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	40.32	2.68	0.30
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	40.62	2.73	0.31
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	40.05	2.73	0.31
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	40.81	2.60	0.30
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	40.79	2.73	0.29
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	41.93	2.75	0.32
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	41.16	2.78	0.31
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	41.06	2.61	0.32
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	41.34	2.65	0.30
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.91	2.73	0.32
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	41.02	2.77	0.30
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.71	2.81	0.30
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	41.06	2.65	0.30
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	40.89	2.68	0.30
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.47	2.70	0.29
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.95	2.72	0.31
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	41.14	2.80	0.31
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.72	2.81	0.31
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	41.18	2.65	0.31
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	40.97	2.68	0.29
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.67	2.70	0.30
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.66	2.72	0.32
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.37	2.66	0.29
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	40.67	2.71	0.32
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.29	2.73	0.31
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	40.82	2.58	0.30
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	40.57	2.58	0.30
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.12	2.62	0.30
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.24	2.65	0.32
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.05	2.65	0.31
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.47	2.62	0.30
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	40.62	2.68	0.30
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.16	2.71	0.30
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	40.66	2.55	0.29
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	40.52	2.56	0.29
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.07	2.60	0.31
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.26	2.62	0.30
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.08	2.62	0.31
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.42	2.54	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	39.50	1.76	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	39.01	1.77	0.26
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	39.10	1.80	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	39.23	1.66	0.24
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	39.66	1.69	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	39.25	1.70	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	39.30	1.67	0.24
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	39.61	1.71	0.26
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	39.05	1.74	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	39.76	1.62	0.24
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	39.73	1.71	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	40.81	1.75	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	40.16	1.75	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	39.97	1.65	0.24
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	40.19	1.65	0.24
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	39.52	1.73	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	39.65	1.76	0.24
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	39.35	1.76	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	39.65	1.67	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	39.48	1.67	0.25
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	40.07	1.70	0.24
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	39.11	1.71	0.25
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	39.35	1.74	0.25
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	38.90	1.76	0.25
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	39.31	1.67	0.24
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	39.14	1.68	0.24
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.81	1.69	0.24
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	40.13	1.73	0.25
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	38.81	1.67	0.23
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	39.16	1.70	0.25
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	38.75	1.71	0.24
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	39.19	1.62	0.25
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	38.99	1.62	0.25
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.55	1.64	0.24
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.87	1.66	0.25
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.30	1.66	0.24
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	39.13	1.64	0.23
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	39.29	1.68	0.24
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	38.84	1.69	0.24
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	39.28	1.59	0.24
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	39.08	1.60	0.24
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.71	1.62	0.23
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	40.03	1.66	0.23
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.50	1.65	0.24
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.20	1.61	0.24
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	38.99	1.62	0.24
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	39.27	1.64	0.24
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	38.86	1.67	0.24
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	39.23	1.56	0.23
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	39.10	1.58	0.24
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.73	1.59	0.24
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.86	1.61	0.24
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	40.02	1.61	0.24
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.45	1.57	0.23
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	39.47	1.55	0.24
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	38.01	1.00	0.19
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	38.30	1.03	0.20
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	37.89	1.04	0.20
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	38.22	0.98	0.19
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	38.11	0.98	0.19
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	38.74	1.00	0.19
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	38.50	1.02	0.19
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	38.24	1.02	0.19
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	37.95	0.99	0.19
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	38.15	0.98	0.19
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	38.16	0.96	0.19
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	37.20	0.61	0.15
