Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.31	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.03	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.57	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.62	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.99	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.02	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.48	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.40	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.39	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.20	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.98	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.44	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.17	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.11	0.00	0.00
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.53	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.22	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.10	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.88	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.35	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.07	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.57	0.00	0.00
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.31	0.00	0.00
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.42	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.71	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	4.85	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.16	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	5.85	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.91	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.27	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.51	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.51	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.14	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.92	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.26	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.57	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	3.95	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.55	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.28	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.67	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.40	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.10	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.12	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.59	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.64	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.11	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.56	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.83	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.41	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.14	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.22	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.50	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.31	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.02	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.25	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.60	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.33	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.08	0.00	0.00
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.55	0.00	0.00
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.66	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.31	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.48	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.85	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.60	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.18	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.26	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.41	0.00	0.00
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.26	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.30	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	4.95	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	4.61	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	3.50	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	5.57	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.19	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	3.98	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.20	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	3.76	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	3.82	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.42	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	4.87	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	3.74	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	3.54	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.10	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	3.80	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.27	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.29	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.81	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.66	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.24	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.20	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	4.87	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	3.90	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.57	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.12	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.83	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.81	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.21	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	4.91	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	3.77	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.70	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.13	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.84	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.36	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.10	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.10	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.04	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	3.77	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.57	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.13	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.84	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.81	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.10	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.97	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.84	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.01	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.28	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.68	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.24	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.95	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.06	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.21	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.95	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.09	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.95	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	4.74	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	3.59	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.40	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	3.94	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.63	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.63	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.91	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.67	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.66	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.65	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.77	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.48	0.00	0.00
