Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.17	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.96	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.76	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.52	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.16	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.77	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.81	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.64	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.72	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.50	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.84	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.45	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.38	0.00	0.01
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.93	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.48	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.24	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.28	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.63	0.00	0.01
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.22	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.71	0.00	0.01
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.58	0.00	0.01
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.82	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.96	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.47	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.69	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.11	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.18	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.67	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.64	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.80	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.28	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.07	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.90	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.84	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.61	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.69	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.43	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.05	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.80	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.76	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.26	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.02	0.00	0.01
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.33	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.48	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.08	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.34	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.68	0.00	0.01
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.42	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.48	0.00	0.00
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.03	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.44	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.30	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.65	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.88	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.47	0.00	0.00
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.22	0.00	0.01
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.97	0.00	0.01
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.06	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.44	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.75	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.25	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.73	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.33	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.39	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.83	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.52	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.44	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.08	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.23	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	3.89	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	5.83	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.33	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.38	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.34	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	3.90	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	3.96	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	4.56	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.25	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	3.87	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	3.93	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.23	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	3.94	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.66	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.56	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.34	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.80	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.52	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.47	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.24	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.29	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.08	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.38	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.10	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.07	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.61	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.04	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	3.91	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.10	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.41	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.98	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.49	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.37	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.50	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.17	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	3.91	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.96	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.27	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.98	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.95	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.37	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.23	0.00	0.00
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.98	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	5.14	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	4.55	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.07	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.38	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	4.09	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.19	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.61	0.00	0.00
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.21	0.00	0.01
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.23	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.09	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	4.87	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	3.73	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	3.80	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	4.07	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	3.77	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.76	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	4.18	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.93	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.79	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.79	0.00	0.00
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.90	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	3.61	0.00	0.00
